year,cleaned_tweet,Sentiment
2018,earn passive income with ecotrader by investing in blockchainpowered renewable energy tokenizing projects drives transparency sustainability and empowers communities to support green initiatives and combat climate change ecotrader x,Positive
2018,gm youre spot onfreedom and innovation are intertwined especially in the crypto space renewable energy is pivotal for the sustainability of blockchain as the industry grows so does the energy consumption,Positive
2018,ecotrader offers passive income through renewable energy investments via blockchain tokenized projects promote transparency sustainability and empower communities to fight climate change with green energy solutions ecotrader x,Positive
2018,earn passive income with ecotrader by investing in blockchainpowered renewable energy tokenizing projects drives transparency sustainability and empowers communities to support green initiatives and combat climate change ecotrader x,Positive
2018,invest in renewable energy through blockchain and earn passive income while making a real difference sustainable wealth starts here dyor,Positive
2018,ecotrader offers passive income through renewable energy investments via blockchain tokenized projects promote transparency sustainability and empower communities to fight climate change with green energy solutions ecotrader x,Positive
2018,energy investing made easy tokenize realworld renewable energy projects amp earn passive income with ecotrader the future is here dyor,Positive
2018,join the renewable energy revolution with ecotrader earn passive income support transparency and sustainability and be part of a communitydriven green initiative follow to learn more,Positive
2018,renewable energy experts point out that the elevated agrivoltaic panels will be 20 to 40 per cent more expensive to install than traditional ones undermining the sectors competitiveness great problem solved bankrupt the once and for all,Negative
2018,power up with rowan energy the worlds first peertopeer renewable energy crypto rewards solar energy users earn rwn while promoting green energy join now and mine smart,Positive
2018,looking for a way to diversify your portfolio and support sustainable initiatives ecotrader might be the answer empower communities and invest in renewable energy projects with,Positive
2018,iiesr scientist was killed he was a renowned scientist of silver nano particles which is majorly used in renewable energy sector this is how treats them who refuses high paying foreign jobs amp deside to stay in our country,Negative
